"cod_cliente","cod_agencia","saldo_total","nome","cidade","tipo_agencia"
430,3,1546.671,Agência Campinas,Campinas,Física
752,3,657.9225,Agência Campinas,Campinas,Física
752,3,657.9225,Agência Campinas,Campinas,Física
778,3,4988.4287,Agência Campinas,Campinas,Física
778,3,4988.4287,Agência Campinas,Campinas,Física
832,3,56012.785,Agência Campinas,Campinas,Física
832,3,56012.785,Agência Campinas,Campinas,Física
863,3,118.8054,Agência Campinas,Campinas,Física
863,3,118.8054,Agência Campinas,Campinas,Física
3,3,25244.486,Agência Campinas,Campinas,Física
3,3,25244.486,Agência Campinas,Campinas,Física
155,3,57577.01,Agência Campinas,Campinas,Física
155,3,57577.01,Agência Campinas,Campinas,Física
523,3,16025.31,Agência Campinas,Campinas,Física
523,3,16025.31,Agência Campinas,Campinas,Física
765,3,291.0776,Agência Campinas,Campinas,Física
765,3,291.0776,Agência Campinas,Campinas,Física
846,3,143847.1,Agência Campinas,Campinas,Física
846,3,143847.1,Agência Campinas,Campinas,Física
881,3,5707.786,Agência Campinas,Campinas,Física
881,3,5707.786,Agência Campinas,Campinas,Física
886,3,3586.6921,Agência Campinas,Campinas,Física
886,3,3586.6921,Agência Campinas,Campinas,Física
909,3,64506.15,Agência Campinas,Campinas,Física
909,3,64506.15,Agência Campinas,Campinas,Física
56,3,149048.22,Agência Campinas,Campinas,Física
56,3,149048.22,Agência Campinas,Campinas,Física
269,3,15245.685,Agência Campinas,Campinas,Física
269,3,15245.685,Agência Campinas,Campinas,Física
325,3,23586.848,Agência Campinas,Campinas,Física
325,3,23586.848,Agência Campinas,Campinas,Física
480,3,104.98,Agência Campinas,Campinas,Física
480,3,104.98,Agência Campinas,Campinas,Física
507,3,296.1534,Agência Campinas,Campinas,Física
507,3,296.1534,Agência Campinas,Campinas,Física
599,3,161.9366,Agência Campinas,Campinas,Física
599,3,161.9366,Agência Campinas,Campinas,Física
898,3,79839.16,Agência Campinas,Campinas,Física
898,3,79839.16,Agência Campinas,Campinas,Física
914,3,675.8314,Agência Campinas,Campinas,Física
914,3,675.8314,Agência Campinas,Campinas,Física
43,3,43388.047,Agência Campinas,Campinas,Física
43,3,43388.047,Agência Campinas,Campinas,Física
80,3,28432.932,Agência Campinas,Campinas,Física
80,3,28432.932,Agência Campinas,Campinas,Física
205,3,28440.021,Agência Campinas,Campinas,Física
205,3,28440.021,Agência Campinas,Campinas,Física
373,3,47371.69,Agência Campinas,Campinas,Física
373,3,47371.69,Agência Campinas,Campinas,Física
419,3,1444.2596,Agência Campinas,Campinas,Física
419,3,1444.2596,Agência Campinas,Campinas,Física
115,3,6.4741,Agência Campinas,Campinas,Física
115,3,6.4741,Agência Campinas,Campinas,Física
193,3,9466.416,Agência Campinas,Campinas,Física
193,3,9466.416,Agência Campinas,Campinas,Física
248,3,919.2544,Agência Campinas,Campinas,Física
248,3,919.2544,Agência Campinas,Campinas,Física
298,3,106461.8,Agência Campinas,Campinas,Física
298,3,106461.8,Agência Campinas,Campinas,Física
408,3,9193.058,Agência Campinas,Campinas,Física
408,3,9193.058,Agência Campinas,Campinas,Física
416,3,35643.508,Agência Campinas,Campinas,Física
416,3,35643.508,Agência Campinas,Campinas,Física
592,3,493.4052,Agência Campinas,Campinas,Física
592,3,493.4052,Agência Campinas,Campinas,Física
866,3,4.3416,Agência Campinas,Campinas,Física
866,3,4.3416,Agência Campinas,Campinas,Física
906,3,25095.49,Agência Campinas,Campinas,Física
906,3,25095.49,Agência Campinas,Campinas,Física
960,3,78171.21,Agência Campinas,Campinas,Física
960,3,78171.21,Agência Campinas,Campinas,Física
9,4,81101.625,Agência Osasco,Osasco,Física
9,4,81101.625,Agência Osasco,Osasco,Física
39,4,12353.213,Agência Osasco,Osasco,Física
39,4,12353.213,Agência Osasco,Osasco,Física
460,4,4130.976,Agência Osasco,Osasco,Física
460,4,4130.976,Agência Osasco,Osasco,Física
571,4,469.7516,Agência Osasco,Osasco,Física
571,4,469.7516,Agência Osasco,Osasco,Física
580,4,17823.125,Agência Osasco,Osasco,Física
580,4,17823.125,Agência Osasco,Osasco,Física
727,4,2660.2607,Agência Osasco,Osasco,Física
727,4,2660.2607,Agência Osasco,Osasco,Física
780,4,2476.5293,Agência Osasco,Osasco,Física
780,4,2476.5293,Agência Osasco,Osasco,Física
813,4,410.84,Agência Osasco,Osasco,Física
813,4,410.84,Agência Osasco,Osasco,Física
848,4,6.0864,Agência Osasco,Osasco,Física
848,4,6.0864,Agência Osasco,Osasco,Física
924,4,26185.645,Agência Osasco,Osasco,Física
924,4,26185.645,Agência Osasco,Osasco,Física
943,4,35595.453,Agência Osasco,Osasco,Física
943,4,35595.453,Agência Osasco,Osasco,Física
5,4,137649.19,Agência Osasco,Osasco,Física
5,4,137649.19,Agência Osasco,Osasco,Física
49,4,349.1642,Agência Osasco,Osasco,Física
49,4,349.1642,Agência Osasco,Osasco,Física
148,4,6451.976,Agência Osasco,Osasco,Física
148,4,6451.976,Agência Osasco,Osasco,Física
187,4,8302.287,Agência Osasco,Osasco,Física
187,4,8302.287,Agência Osasco,Osasco,Física
250,4,8020.775,Agência Osasco,Osasco,Física
250,4,8020.775,Agência Osasco,Osasco,Física
279,4,21046.982,Agência Osasco,Osasco,Física
279,4,21046.982,Agência Osasco,Osasco,Física
356,4,44776.38,Agência Osasco,Osasco,Física
356,4,44776.38,Agência Osasco,Osasco,Física
444,4,3825.864,Agência Osasco,Osasco,Física
444,4,3825.864,Agência Osasco,Osasco,Física
467,4,32232.68,Agência Osasco,Osasco,Física
467,4,32232.68,Agência Osasco,Osasco,Física
615,4,98888.48,Agência Osasco,Osasco,Física
615,4,98888.48,Agência Osasco,Osasco,Física
638,4,314.0,Agência Osasco,Osasco,Física
638,4,314.0,Agência Osasco,Osasco,Física
705,4,7272.482,Agência Osasco,Osasco,Física
705,4,7272.482,Agência Osasco,Osasco,Física
749,4,45291.668,Agência Osasco,Osasco,Física
749,4,45291.668,Agência Osasco,Osasco,Física
781,4,337.701,Agência Osasco,Osasco,Física
781,4,337.701,Agência Osasco,Osasco,Física
828,4,10753.212,Agência Osasco,Osasco,Física
828,4,10753.212,Agência Osasco,Osasco,Física
830,4,20823.535,Agência Osasco,Osasco,Física
830,4,20823.535,Agência Osasco,Osasco,Física
834,4,241.1656,Agência Osasco,Osasco,Física
834,4,241.1656,Agência Osasco,Osasco,Física
923,4,21432.62,Agência Osasco,Osasco,Física
923,4,21432.62,Agência Osasco,Osasco,Física
988,4,2195.1384,Agência Osasco,Osasco,Física
988,4,2195.1384,Agência Osasco,Osasco,Física
57,4,698.566,Agência Osasco,Osasco,Física
57,4,698.566,Agência Osasco,Osasco,Física
60,4,3646.3743,Agência Osasco,Osasco,Física
60,4,3646.3743,Agência Osasco,Osasco,Física
161,4,7354.644,Agência Osasco,Osasco,Física
161,4,7354.644,Agência Osasco,Osasco,Física
230,4,8796.05,Agência Osasco,Osasco,Física
230,4,8796.05,Agência Osasco,Osasco,Física
252,4,269.7096,Agência Osasco,Osasco,Física
252,4,269.7096,Agência Osasco,Osasco,Física
322,4,48224.93,Agência Osasco,Osasco,Física
322,4,48224.93,Agência Osasco,Osasco,Física
350,4,65716.3,Agência Osasco,Osasco,Física
350,4,65716.3,Agência Osasco,Osasco,Física
541,4,80038.664,Agência Osasco,Osasco,Física
541,4,80038.664,Agência Osasco,Osasco,Física
568,4,78357.28,Agência Osasco,Osasco,Física
568,4,78357.28,Agência Osasco,Osasco,Física
575,4,80964.1,Agência Osasco,Osasco,Física
575,4,80964.1,Agência Osasco,Osasco,Física
852,4,41988.594,Agência Osasco,Osasco,Física
852,4,41988.594,Agência Osasco,Osasco,Física
970,4,34423.44,Agência Osasco,Osasco,Física
970,4,34423.44,Agência Osasco,Osasco,Física
164,4,6258.364,Agência Osasco,Osasco,Física
164,4,6258.364,Agência Osasco,Osasco,Física
233,4,30.0622,Agência Osasco,Osasco,Física
233,4,30.0622,Agência Osasco,Osasco,Física
259,4,143.9934,Agência Osasco,Osasco,Física
259,4,143.9934,Agência Osasco,Osasco,Física
304,4,47188.645,Agência Osasco,Osasco,Física
304,4,47188.645,Agência Osasco,Osasco,Física
346,4,72228.95,Agência Osasco,Osasco,Física
346,4,72228.95,Agência Osasco,Osasco,Física
363,4,5784.426,Agência Osasco,Osasco,Física
363,4,5784.426,Agência Osasco,Osasco,Física
366,4,18102.158,Agência Osasco,Osasco,Física
366,4,18102.158,Agência Osasco,Osasco,Física
390,4,245.62,Agência Osasco,Osasco,Física
390,4,245.62,Agência Osasco,Osasco,Física
448,4,108585.12,Agência Osasco,Osasco,Física
448,4,108585.12,Agência Osasco,Osasco,Física
515,4,127.8115,Agência Osasco,Osasco,Física
515,4,127.8115,Agência Osasco,Osasco,Física
614,4,17250.89,Agência Osasco,Osasco,Física
614,4,17250.89,Agência Osasco,Osasco,Física
624,4,6263.417,Agência Osasco,Osasco,Física
624,4,6263.417,Agência Osasco,Osasco,Física
703,4,13916.083,Agência Osasco,Osasco,Física
703,4,13916.083,Agência Osasco,Osasco,Física
723,4,29617.021,Agência Osasco,Osasco,Física
723,4,29617.021,Agência Osasco,Osasco,Física
753,4,13400.35,Agência Osasco,Osasco,Física
753,4,13400.35,Agência Osasco,Osasco,Física
776,4,117.6,Agência Osasco,Osasco,Física
776,4,117.6,Agência Osasco,Osasco,Física
798,4,539.2416,Agência Osasco,Osasco,Física
798,4,539.2416,Agência Osasco,Osasco,Física
838,4,20058.303,Agência Osasco,Osasco,Física
838,4,20058.303,Agência Osasco,Osasco,Física
899,4,8539.368,Agência Osasco,Osasco,Física
899,4,8539.368,Agência Osasco,Osasco,Física
934,4,4177.6714,Agência Osasco,Osasco,Física
934,4,4177.6714,Agência Osasco,Osasco,Física
940,4,7979.81,Agência Osasco,Osasco,Física
940,4,7979.81,Agência Osasco,Osasco,Física
974,4,1633.7509,Agência Osasco,Osasco,Física
974,4,1633.7509,Agência Osasco,Osasco,Física
993,4,6775.4116,Agência Osasco,Osasco,Física
993,4,6775.4116,Agência Osasco,Osasco,Física
102,5,15506.311,Agência Porto Alegre,Porto Alegre,Física
102,5,15506.311,Agência Porto Alegre,Porto Alegre,Física
158,5,102.454,Agência Porto Alegre,Porto Alegre,Física
158,5,102.454,Agência Porto Alegre,Porto Alegre,Física
312,5,2990.5535,Agência Porto Alegre,Porto Alegre,Física
312,5,2990.5535,Agência Porto Alegre,Porto Alegre,Física
532,5,49694.78,Agência Porto Alegre,Porto Alegre,Física
532,5,49694.78,Agência Porto Alegre,Porto Alegre,Física
747,5,505.386,Agência Porto Alegre,Porto Alegre,Física
747,5,505.386,Agência Porto Alegre,Porto Alegre,Física
180,5,3046.319,Agência Porto Alegre,Porto Alegre,Física
180,5,3046.319,Agência Porto Alegre,Porto Alegre,Física
215,5,45569.01,Agência Porto Alegre,Porto Alegre,Física
215,5,45569.01,Agência Porto Alegre,Porto Alegre,Física
413,5,12999.931,Agência Porto Alegre,Porto Alegre,Física
413,5,12999.931,Agência Porto Alegre,Porto Alegre,Física
600,5,2724.051,Agência Porto Alegre,Porto Alegre,Física
600,5,2724.051,Agência Porto Alegre,Porto Alegre,Física
980,5,5490.924,Agência Porto Alegre,Porto Alegre,Física
980,5,5490.924,Agência Porto Alegre,Porto Alegre,Física
1,5,22473.87,Agência Porto Alegre,Porto Alegre,Física
1,5,22473.87,Agência Porto Alegre,Porto Alegre,Física
223,5,30.261,Agência Porto Alegre,Porto Alegre,Física
223,5,30.261,Agência Porto Alegre,Porto Alegre,Física
476,5,37413.598,Agência Porto Alegre,Porto Alegre,Física
476,5,37413.598,Agência Porto Alegre,Porto Alegre,Física
630,5,799.293,Agência Porto Alegre,Porto Alegre,Física
630,5,799.293,Agência Porto Alegre,Porto Alegre,Física
833,5,16409.373,Agência Porto Alegre,Porto Alegre,Física
833,5,16409.373,Agência Porto Alegre,Porto Alegre,Física
157,5,183979.03,Agência Porto Alegre,Porto Alegre,Física
157,5,183979.03,Agência Porto Alegre,Porto Alegre,Física
326,5,35921.445,Agência Porto Alegre,Porto Alegre,Física
326,5,35921.445,Agência Porto Alegre,Porto Alegre,Física
447,5,453.5041,Agência Porto Alegre,Porto Alegre,Física
447,5,453.5041,Agência Porto Alegre,Porto Alegre,Física
514,5,12237.534,Agência Porto Alegre,Porto Alegre,Física
514,5,12237.534,Agência Porto Alegre,Porto Alegre,Física
196,5,34585.586,Agência Porto Alegre,Porto Alegre,Física
196,5,34585.586,Agência Porto Alegre,Porto Alegre,Física
343,5,25938.223,Agência Porto Alegre,Porto Alegre,Física
343,5,25938.223,Agência Porto Alegre,Porto Alegre,Física
692,5,34962.18,Agência Porto Alegre,Porto Alegre,Física
692,5,34962.18,Agência Porto Alegre,Porto Alegre,Física
987,5,2148.68,Agência Porto Alegre,Porto Alegre,Física
987,5,2148.68,Agência Porto Alegre,Porto Alegre,Física
328,5,36948.71,Agência Porto Alegre,Porto Alegre,Física
328,5,36948.71,Agência Porto Alegre,Porto Alegre,Física
562,5,1973.934,Agência Porto Alegre,Porto Alegre,Física
562,5,1973.934,Agência Porto Alegre,Porto Alegre,Física
653,5,94097.65,Agência Porto Alegre,Porto Alegre,Física
653,5,94097.65,Agência Porto Alegre,Porto Alegre,Física
817,5,41127.395,Agência Porto Alegre,Porto Alegre,Física
817,5,41127.395,Agência Porto Alegre,Porto Alegre,Física
309,5,14816.409,Agência Porto Alegre,Porto Alegre,Física
309,5,14816.409,Agência Porto Alegre,Porto Alegre,Física
516,5,335.9865,Agência Porto Alegre,Porto Alegre,Física
516,5,335.9865,Agência Porto Alegre,Porto Alegre,Física
613,5,18773.486,Agência Porto Alegre,Porto Alegre,Física
613,5,18773.486,Agência Porto Alegre,Porto Alegre,Física
810,5,635.0343,Agência Porto Alegre,Porto Alegre,Física
810,5,635.0343,Agência Porto Alegre,Porto Alegre,Física
939,5,822.8316,Agência Porto Alegre,Porto Alegre,Física
939,5,822.8316,Agência Porto Alegre,Porto Alegre,Física
975,5,20.8608,Agência Porto Alegre,Porto Alegre,Física
975,5,20.8608,Agência Porto Alegre,Porto Alegre,Física
192,5,92644.5,Agência Porto Alegre,Porto Alegre,Física
192,5,92644.5,Agência Porto Alegre,Porto Alegre,Física
450,5,18485.22,Agência Porto Alegre,Porto Alegre,Física
450,5,18485.22,Agência Porto Alegre,Porto Alegre,Física
611,5,35913.29,Agência Porto Alegre,Porto Alegre,Física
611,5,35913.29,Agência Porto Alegre,Porto Alegre,Física
725,5,116.3715,Agência Porto Alegre,Porto Alegre,Física
725,5,116.3715,Agência Porto Alegre,Porto Alegre,Física
651,5,43605.49,Agência Porto Alegre,Porto Alegre,Física
651,5,43605.49,Agência Porto Alegre,Porto Alegre,Física
779,5,3915.3372,Agência Porto Alegre,Porto Alegre,Física
779,5,3915.3372,Agência Porto Alegre,Porto Alegre,Física
837,5,18181.168,Agência Porto Alegre,Porto Alegre,Física
837,5,18181.168,Agência Porto Alegre,Porto Alegre,Física
327,5,12913.3,Agência Porto Alegre,Porto Alegre,Física
327,5,12913.3,Agência Porto Alegre,Porto Alegre,Física
388,5,14348.662,Agência Porto Alegre,Porto Alegre,Física
388,5,14348.662,Agência Porto Alegre,Porto Alegre,Física
462,5,400.8072,Agência Porto Alegre,Porto Alegre,Física
462,5,400.8072,Agência Porto Alegre,Porto Alegre,Física
485,5,21129.426,Agência Porto Alegre,Porto Alegre,Física
485,5,21129.426,Agência Porto Alegre,Porto Alegre,Física
786,5,25708.988,Agência Porto Alegre,Porto Alegre,Física
786,5,25708.988,Agência Porto Alegre,Porto Alegre,Física
790,5,8696.465,Agência Porto Alegre,Porto Alegre,Física
790,5,8696.465,Agência Porto Alegre,Porto Alegre,Física
862,5,57375.234,Agência Porto Alegre,Porto Alegre,Física
862,5,57375.234,Agência Porto Alegre,Porto Alegre,Física
926,5,58479.773,Agência Porto Alegre,Porto Alegre,Física
926,5,58479.773,Agência Porto Alegre,Porto Alegre,Física
370,5,370.3711,Agência Porto Alegre,Porto Alegre,Física
370,5,370.3711,Agência Porto Alegre,Porto Alegre,Física
484,5,158638.33,Agência Porto Alegre,Porto Alegre,Física
484,5,158638.33,Agência Porto Alegre,Porto Alegre,Física
676,5,7591.3267,Agência Porto Alegre,Porto Alegre,Física
676,5,7591.3267,Agência Porto Alegre,Porto Alegre,Física
820,5,4803.104,Agência Porto Alegre,Porto Alegre,Física
820,5,4803.104,Agência Porto Alegre,Porto Alegre,Física
237,5,230.8293,Agência Porto Alegre,Porto Alegre,Física
237,5,230.8293,Agência Porto Alegre,Porto Alegre,Física
340,5,68771.11,Agência Porto Alegre,Porto Alegre,Física
340,5,68771.11,Agência Porto Alegre,Porto Alegre,Física
29,5,33.3984,Agência Porto Alegre,Porto Alegre,Física
29,5,33.3984,Agência Porto Alegre,Porto Alegre,Física
72,5,27508.062,Agência Porto Alegre,Porto Alegre,Física
72,5,27508.062,Agência Porto Alegre,Porto Alegre,Física
76,5,330.3372,Agência Porto Alegre,Porto Alegre,Física
76,5,330.3372,Agência Porto Alegre,Porto Alegre,Física
127,5,111063.22,Agência Porto Alegre,Porto Alegre,Física
127,5,111063.22,Agência Porto Alegre,Porto Alegre,Física
234,5,2649.2905,Agência Porto Alegre,Porto Alegre,Física
234,5,2649.2905,Agência Porto Alegre,Porto Alegre,Física
387,5,47010.332,Agência Porto Alegre,Porto Alegre,Física
387,5,47010.332,Agência Porto Alegre,Porto Alegre,Física
597,5,106127.15,Agência Porto Alegre,Porto Alegre,Física
597,5,106127.15,Agência Porto Alegre,Porto Alegre,Física
405,6,429.4276,Agência Rio de Janeiro,Rio de Janeiro,Física
405,6,429.4276,Agência Rio de Janeiro,Rio de Janeiro,Física
440,6,1333.1344,Agência Rio de Janeiro,Rio de Janeiro,Física
440,6,1333.1344,Agência Rio de Janeiro,Rio de Janeiro,Física
612,6,12974.97,Agência Rio de Janeiro,Rio de Janeiro,Física
612,6,12974.97,Agência Rio de Janeiro,Rio de Janeiro,Física
870,6,51333.785,Agência Rio de Janeiro,Rio de Janeiro,Física
870,6,51333.785,Agência Rio de Janeiro,Rio de Janeiro,Física
2,6,59.28,Agência Rio de Janeiro,Rio de Janeiro,Física
2,6,59.28,Agência Rio de Janeiro,Rio de Janeiro,Física
33,6,11565.978,Agência Rio de Janeiro,Rio de Janeiro,Física
33,6,11565.978,Agência Rio de Janeiro,Rio de Janeiro,Física
64,6,6246.972,Agência Rio de Janeiro,Rio de Janeiro,Física
64,6,6246.972,Agência Rio de Janeiro,Rio de Janeiro,Física
427,6,8085.9634,Agência Rio de Janeiro,Rio de Janeiro,Física
427,6,8085.9634,Agência Rio de Janeiro,Rio de Janeiro,Física
641,6,1.3081,Agência Rio de Janeiro,Rio de Janeiro,Física
641,6,1.3081,Agência Rio de Janeiro,Rio de Janeiro,Física
856,6,11790.661,Agência Rio de Janeiro,Rio de Janeiro,Física
856,6,11790.661,Agência Rio de Janeiro,Rio de Janeiro,Física
889,6,828.4121,Agência Rio de Janeiro,Rio de Janeiro,Física
889,6,828.4121,Agência Rio de Janeiro,Rio de Janeiro,Física
24,6,35486.754,Agência Rio de Janeiro,Rio de Janeiro,Física
24,6,35486.754,Agência Rio de Janeiro,Rio de Janeiro,Física
172,6,24099.873,Agência Rio de Janeiro,Rio de Janeiro,Física
172,6,24099.873,Agência Rio de Janeiro,Rio de Janeiro,Física
332,6,85186.37,Agência Rio de Janeiro,Rio de Janeiro,Física
332,6,85186.37,Agência Rio de Janeiro,Rio de Janeiro,Física
